album_path,year,missing_tracks,missing_nums,domain,download_url,post_url,match_type
2019 - Tantão e os Fitas - Hominis Canidae #105 - Fevereiro,2019,3,"9,10,13",mediafire.com,https://www.mediafire.com/file/ouq5zxwalnakkx3/Tant%E3o_e_os_Fitas_-_Drama_%282019%29.zip,https://www.hominiscanidae.org/2019/02/tantao-e-os-fitas-drama-2019.html,exact
2021 - Afago - 3645,2021,3,"5,6,7",mediafire.com,https://www.mediafire.com/file/6wrxtl7qu0pcdau/Afago_-_3645_%25282021%2529.rar/file,https://www.hominiscanidae.org/2021/04/afago-motim-13-3645-2021.html,exact
2021 - Aliados CP - Balada Sertaneja,2021,3,"3,6,7",mediafire.com,https://www.mediafire.com/file/g4m41afqlwyko66/Aliados_CP_-_Balada_Sertaneja_%25282021%2529.rar/file,https://www.hominiscanidae.org/2021/12/aliados-cp-balada-sertaneja-2021.html,exact
2021 - André Mourão - Câmera Analógica,2021,3,"8,9,10",mediafire.com,https://www.mediafire.com/file/xocyfssxtc1rji0/Andr%25C3%25A9_Mour%25C3%25A3o_-_C%25C3%25A2mera_%2An%2Al%25C3%25B3gica_%25282021%2529.rar/file,https://www.hominiscanidae.org/2021/06/andre-mourao-camera-analogica-2021.html,exact
2021 - Helayne Cristini (feat. Didier Guigue) - O Mar da Praia da Pehna,2021,3,"2,3,4",mediafire.com,https://www.mediafire.com/file/e69yj5yqha1nhqy/Helayne_Cristine_-_O_Mar_da_Praia_da_Pehna_%25282021%2529.rar/file,https://www.hominiscanidae.org/2021/08/helayne-cristini-o-mar-da-praia-da.html,exact
2022 - Caian - Paixão e outras drogas,2022,3,"4,5,6",mediafire.com,https://www.mediafire.com/file/nr9hc0dy5v1skp2/Caian_-_Paix%25C3%25A3o_e_outras_drogas_%25282022%2529.rar/file,https://www.hominiscanidae.org/2022/02/caian-paixao-e-outras-drogas-2022.html,exact
2022 - Claudia Manzo - Re-Voltar,2022,3,"4,5,7",mediafire.com,https://www.mediafire.com/file/ywla9fjg2x5l9rt/Claudia_Manzo_-_Re-Voltar_%25282022%2529.rar/file,https://www.hominiscanidae.org/2022/03/claudia-manzo-re-voltar-2022.html,exact
2022 - Crizin da Z.O - ALMA BRABA,2022,3,"3,6,7",mediafire.com,https://www.mediafire.com/file/u6g7qd6d6ab1tys/Crizin_da_Z.O._-_ALMA_BRABA_%25282022%2529.rar/file,https://www.hominiscanidae.org/2022/01/crizin-da-zo-alma-braba-2022.html,exact
2022 - Larva Serrote - As Despedidas do Pé de Cachaça,2022,3,"4,5,6",mediafire.com,https://www.mediafire.com/file/h07mk29jlefjmfr/Larva_Serrote_-_As_Despedidas_do_P%25C3%25A9_de_Cacha%25C3%25A7a_%25282022%2529.rar/file,https://www.hominiscanidae.org/2023/02/larva-serrote-as-despedidas-do-pe-de.html,exact
2022 - Medicos Cubanos - Meu Próprio Clube da Luta,2022,3,"4,6,8",mediafire.com,https://www.mediafire.com/file/coazuot5fvr7013/Medicos_Cubanos_-_Meu_Pr%25C3%25B3prio_Clube_da_Luta_%25282022%2529.rar/file,https://www.hominiscanidae.org/2022/07/medicos-cubanos-meu-proprio-clube-da.html,exact
2022 - Rafa Carvalho - Do Mar,2022,3,"7,11,12",mediafire.com,https://www.mediafire.com/file/3yn3rw3j7dtgyqp/Rafa_Carvalho_-_Do_Mar_%25282022%2529.rar/file,https://www.hominiscanidae.org/2022/02/rafa-carvalho-do-mar-2022.html,exact
2022 - Terno Rei - Gêmeos,2022,3,"4,7,8",mediafire.com,https://www.mediafire.com/file/mcjmlwt0deookr9/Terno_Rei_-_G%25C3%25AAmeos_%25282022%2529.rar/file,https://www.hominiscanidae.org/2022/03/terno-rei-gemeos-2022.html,exact
2023 - Roger Deff Michelle Oliveira Luciano Cuíca Play - Alegoria da Paisagem,2023,3,"3,4,6",mediafire.com,https://www.mediafire.com/file/wripeo0exoofe38/Roger_Deff_-_Alegoria_da_Paisagem_%25282023%2529.rar/file,https://www.hominiscanidae.org/2023/11/roger-deff-alegoria-da-paisagem-2023.html,exact
2023 - Test - Disco Normal,2023,3,"6,9,11",mediafire.com,https://www.mediafire.com/file/ght9rzguosg7agz/Test_-_Disco_Normal_%25282023%2529.rar/file,https://www.hominiscanidae.org/2023/12/test-disco-normal-2023.html,exact
2024 - Demonia - atitude punk vol.1,2024,3,"4,5,6",mediafire.com,https://www.mediafire.com/file/768u6mi67jaewxy/Demonia_-_atitude_punk_vol.1_%25282024%2529.rar/file,https://www.hominiscanidae.org/2024/04/demonia-atitude-punk-vol1-2024.html,exact
2024 - Os Bardos Malino MC - Recriatura Humanum (Remix),2024,3,"4,5,6",mediafire.com,https://www.mediafire.com/file/8ss2wqs612r40dh/Os_Bardo_-_Recriatura-_Humanum_%2528Remix%2529_%25282024%2529.rar/file,https://www.hominiscanidae.org/2024/03/os-bardos-recriatura-humanum-remix-2024.html,exact
2003 - Eddie - Original Olinda Style,2003,3,"5,6,9",mega.co.nz,https://mega.co.nz/#!04V1UL6b!n0jAQsv4cFANWDRvd16ztdXpdm-P9Dg046wpzZY2i-8,https://www.hominiscanidae.org/2011/03/eddie-original-olinda-style-2003.html,exact
2010 - WASSAB - WASSAB,2010,3,"5,7,9",mega.co.nz,https://mega.co.nz/#!qYFQlLYS!BjferxIOnIFnA5OQRp-0AjYAsxI39TLvSAPLxyH_obY,https://www.hominiscanidae.org/2010/09/wassab-wassab-2010.html,exact
2011 - Rua - Do Absurdo,2011,3,"4,8,9",mega.co.nz,https://mega.co.nz/#!bQlgFLpQ!aAmzYSI21je3XH_cU9R4e3VtLoZGzN9Bv5mmVjSNg8c,https://www.hominiscanidae.org/2011/07/rua-do-absurdo-2011.html,exact
2013 - 5PE - Pedra Negra,2013,3,"3,6,8",mega.co.nz,https://mega.co.nz/#!91sh2IqY!EmYxBNjGV_9IsOhk-jmexm40M3xUySEsAXR9hJ8z_ew,https://www.hominiscanidae.org/2015/04/5pe-pedra-negra-2013.html,exact
2013 - Pedeginja - Contos Cotidianos,2013,3,"3,4,5",mega.co.nz,https://mega.co.nz/#!GUsExagb!Rn9c4cOUpgj4jHyN3CnfW25XZFBzW9084H6yCp1BA48,https://www.hominiscanidae.org/2014/08/pedeginja-contos-cotidianos-2013.html,exact
2013 - Sálvia di Vinil - Antigas Esperanças de Velhos Assuntos,2013,3,"5,11,13",mega.co.nz,https://mega.co.nz/#!nV0F3Iib!Vx3BJayeajVdQ-BY-s2gk352hYAvZQHUrw0OcH_bcJ0,https://www.hominiscanidae.org/2014/02/salvia-di-vinil-antigas-esperancas-de.html,exact
2014 - Leaving The Planet - Hominis Canidae #50 - Julho,2014,3,"14,15,16",mega.co.nz,https://mega.co.nz/#!3I9CzSKZ!Ujjm4wjMryIv7wQbT8W8Q8BV6n921YV8BXtR6ozerkI,https://www.hominiscanidae.org/2014/07/leaving-planet-leaving-planet-2014.html,exact
2014 - Madd - Em Frente Sem Reclamar,2014,3,"6,7,8",mega.co.nz,https://mega.co.nz/#!SVEFFTIa!DBzzgTtoIT39RP-VrYxBKEbDGqj9tSS-alZIxpV53KE,https://www.hominiscanidae.org/2014/05/madd-em-frente-sem-reclamar-2014.html,exact
2014 - Trummer Super Sub América - Trummer Super Sub América,2014,3,"4,5,6",mega.co.nz,https://mega.co.nz/#!WZcB2JjL!YNhvskhNcfSdkRkh8Pm-Ak9QejBjo_iWiyVhXIbPM_U,https://www.hominiscanidae.org/2014/02/trummer-super-sub-america-trummer-super.html,exact
2014 - Zimun - Pra Frente,2014,3,"3,4,5",mega.co.nz,https://mega.co.nz/#!rFNGzDBT!yzyBqScgDTMilHonGqTEld5SEB6m_Bx_KvlvrlZl6bg,https://www.hominiscanidae.org/2015/01/zimun-pra-frente-2014.html,exact
2015 - Hierofante Púrpura - Hominis Canidae #56 - Janeiro,2015,3,"7,14,16",mega.co.nz,https://mega.co.nz/#!iRkADSrC!eHZ3bhE1FdRou6frwG9xX0TvDseouEScNJxM00GAqt4,https://www.hominiscanidae.org/2015/01/hierofante-purpura-boas-bestas-ep-2015.html,exact
2015 - Lurdez Da Luz - Hominis Canidae #57 - Fevereiro,2015,3,"7,9,11",mega.co.nz,https://mega.co.nz/#!gIszGboA!vfRhU23zE0Fqk0i9zmAWI36say8ewnQNuBPV-SzZUTU,https://www.hominiscanidae.org/2015/02/lurdez-da-luz-gana-pelo-bang-2014.html,exact
2015 - Mano Chel - Mixtape Lokoemotiva,2015,3,"3,4,6",mega.co.nz,https://mega.co.nz/#!uQ1FkBBS!-5Jj-KSTg_UEsbGG6Mm34msIaz-4odsea87I150j1pY,https://www.hominiscanidae.org/2015/07/mano-chel-mixtape-lokoemotiva-2015.html,exact
2015 - Montanas Trio - Emancipação,2015,3,"3,4,8",mega.co.nz,https://mega.co.nz/#!KBFmRKaR!VnWsOidbesfzOYejk9Ue5Q2aC7DDiUYGSqyHzjaUIXM,https://www.hominiscanidae.org/2015/03/montanas-trio-emancipacao-2015.html,exact
1963 - Jorge Ben Jor - Samba Esquema Novo,1963,3,"6,8,9",mega.nz,https://mega.nz/file/5CgyiCyI#ZIr2Pm3lhkR4nj_8884SHu6L8ROWVqpNausjSeF09Ys,https://www.hominiscanidae.org/2021/03/jorge-ben-samba-esquema-novo-1963.html,exact
1969 - Jorge Ben Jor - Jorge Ben,1969,3,"5,8,10",mega.nz,https://mega.nz/file/a0Ulgb5K#ovAa45adLxLTbn1GZ3aomiiFLFBhA0mkUjvqhhDKcmI,https://www.hominiscanidae.org/2023/03/jorge-ben-jor-jorge-ben-1969.html,exact
1970 - Os Mutantes - A Divina Comédia Ou Ando Meio Desligado,1970,3,"5,8,9",mega.nz,https://mega.nz/file/e9s2zKrB#EzzqhPzGaOQl3AhKuTb7ziqS8sdhxowdeREetBqKA4I,https://www.hominiscanidae.org/2022/10/os-mutantes-mutantes-e-seus-cometas-no.html,exact
1971 - Joelma - Joelma,1971,3,"6,9,10",mega.nz,https://mega.nz/#!hwknUB6B!lxSax3A1u-dCLrE_BwWjJzorBLGOi1i_eeZmZULfQtg,https://www.hominiscanidae.org/2020/02/joelma-joelma-1971.html,exact
1976 - Walter Franco - Revólver,1976,3,"6,9,12",mega.nz,https://mega.nz/#!kkExHKaQ!aRqyqGVW1UjxcLK-SEyUsozu0AskCT5E-So2Z56ZbJg,https://www.hominiscanidae.org/2009/12/walter-franco-revolver-1976.html,exact
2011 - Zeca do Rolete - Zeca do Rolete,2011,3,"6,7,8",mega.nz,https://mega.nz/file/dTM2TLiC#C7QB_ho034IUAFyIRAnwGaMCeeAt35aiR-0Lj4g_JEk,https://www.hominiscanidae.org/2025/05/zeca-do-rolete-zeca-do-rolete-2011.html,exact
2016 - Clima - Monumento Ao Soldado Desconhecido,2016,3,"5,8,10",mega.nz,https://mega.nz/#!6JVEUQZC!uMmuNzOXfIJEf2eabQbHyZ-TZRLVF4hCGSp7g_Q_xxo,https://www.hominiscanidae.org/2016/02/clima-monumento-ao-soldado-desconhecido.html,exact
2018 - Alabê KetuJazz - Alabê KetuJazz,2018,3,"7,8,9",mega.nz,https://mega.nz/#!Ut9SwCzY!jnHfYHEmRXBTn-dCB4JXrmLvH2HLhqoJ8Oxds_zun2M,https://www.hominiscanidae.org/2018/08/alabe-ketujazz-alabe-ketujazz-2018.html,exact
2018 - André Abujamra - Omindá,2018,3,"8,10,11",mega.nz,https://mega.nz/#!d0M33YhD!KzrsD7yC8bRvKXLWBPfQgQxwd8yIt9PaEcbQsEwDvkI,https://www.hominiscanidae.org/2018/09/andre-abujamra-ominda-2018.html,exact
2018 - Cordel do Fogo Encantado - Viagem ao Coração do Sol,2018,3,"6,9,10",mega.nz,https://mega.nz/#!oh0nRbYb!lZ6Mtiywq5XM1Zh41sWqxZ6z1-2cCRZKNwhOf1ADKoA,https://www.hominiscanidae.org/2018/04/cordel-do-fogo-encantado-viagem-ao.html,exact
2018 - Elo Da Corrente - Rosa de Jericó,2018,3,"3,10,11",mega.nz,https://mega.nz/#!51dB1YRR!nR8SPSA7a8FroWLCZeE6ZPQ2S85HDS_3BQrRiyZgCVE,https://www.hominiscanidae.org/2019/02/elo-da-corrente-rosa-de-jerico-2018.html,exact
2018 - Erasmo Carlos - Amor É Isso,2018,3,"6,8,11",mega.nz,https://mega.nz/#!0wV0CY4R!Vwg-8D90knxLIxD0fLg79L6X7PtChDLICLe4HBfmbvw,https://www.hominiscanidae.org/2018/09/erasmo-carlos-amor-e-isso-2018.html,exact
2018 - Fernan - Píer,2018,3,"7,8,9",mega.nz,https://mega.nz/#!J9czCLLa!r-oFuKqHVbl6t1a5ASOGXxu3fhOJDwmlbaUx9MujPKU,https://www.hominiscanidae.org/2018/05/fernan-pier-2018.html,exact
2018 - Gui Hargreaves - Rebento,2018,3,"5,7,8",mega.nz,https://mega.nz/#!NkNEzYRC!VN-rHpcuIdIhs1WgJeVTFr1TcWxQnWAMm2GdpPCI8RI,https://www.hominiscanidae.org/2018/04/gui-hargreaves-rebento-2018.html,exact
2018 - Maurício Pereira - Outono no Sudeste,2018,3,"5,8,11",mega.nz,https://mega.nz/#!kx0UiKpS!_Xf3saSrsWLpcwz_sIdr847zOZZVg-sxNqphxzCNNfE,https://www.hominiscanidae.org/2018/09/mauricio-pereira-outono-no-sudeste-2018.html,exact
2018 - Saulo Duarte - Avante Delírio,2018,3,"4,5,7",mega.nz,https://mega.nz/#!ZxUGTYRB!DZ0-6akUCiL63V92kg4FbezGJtg6qRLWEleakAL67jw,https://www.hominiscanidae.org/2018/09/saulo-duarte-avante-delirio-2018.html,exact
"2019 - BaianaSystem, Antonio Carlos, Jocafi, Orquestra Afrosinfônica - O Futuro Não Demora",2019,3,"6,8,11",mega.nz,https://mega.nz/#!h5M3nSpA!0AK8CAMJYsxxxdD9DqexL0NnBZTL1ZncZmCuWV8Tzo4,https://www.hominiscanidae.org/2019/02/baianasystem-o-futuro-nao-demora-2019.html,exact
2019 - Bebel Frota - Bebélica,2019,3,"5,7,9",mega.nz,https://mega.nz/#!xo8QUYqZ!Y3TtepGJKGMHW0e9_vPOPVex47xdQLxHgVSo5N_h_4o,https://www.hominiscanidae.org/2019/11/bebel-frota-bebelica-2019.html,exact
2019 - Boogarins - Sombrou Dúvida,2019,3,"5,6,7",mega.nz,https://mega.nz/#!sstBEaYJ!uBncJn4iBQWWubU0PGTvGi29Ikqem1bSNl4LihBUESw,https://www.hominiscanidae.org/2019/05/boogarins-sombrou-duvida-2019.html,exact
2019 - Casas Populares da BR 232 - Negraíndia,2019,3,"3,7,9",mega.nz,https://mega.nz/#!EgETTIYY!zmXBcTMBN_7iPSgNUtzyQXf5dCBOlo82bQ-pTp6xcms,https://www.hominiscanidae.org/2019/08/casas-populares-da-br-232-negraindia.html,exact
2019 - Colibri - Canto de Colibri,2019,3,"4,6,7",mega.nz,https://mega.nz/file/IsNlHAoA#CMR9nJxxuaoSeMzVAhAkhsLqgi9rWYDPSC0wNcEvtuA,https://www.hominiscanidae.org/2020/05/colibri-canto-de-colibri-2019.html,exact
"2019 - Drik Barbosa, Anna Trea - Drik Barbosa",2019,3,"3,4,9",mega.nz,https://mega.nz/#!ZsNlUCrQ!8k4lt3mdgWh5Xba1PODKm--YgJnyFD7ph5nXePQpxnk,https://www.hominiscanidae.org/2019/10/drik-barbosa-drik-barbosa-2019.html,exact
"2019 - Ema Stoned, Yantra, Makoto Kawabata - Hominis Canidae #107 - Abril",2019,3,"8,11,16",mega.nz,https://mega.nz/#!4hUAkYIZ!eau_aunMpErDb9IVdmlZakjkQjT4X2fqW1be5WIfJoo,https://www.hominiscanidae.org/2019/04/ema-stoned-phenomena-2019.html,exact
2019 - Guardavento - Apesar de Tudo,2019,3,"4,6,7",mega.nz,https://mega.nz/#!A9E2TAAL!nlnmyMkC-96sl-jFiRLf1ZsNjHzZBnWgRHfEFTwZcQs,https://www.hominiscanidae.org/2019/08/guardavento-apesar-de-tudo-2019.html,exact
"2019 - Hamilton De Holanda, Daniel Santiago, Edu Ribeiro, Thiago Espírito Santo - Harmonize",2019,3,"5,7,8",mega.nz,https://mega.nz/#!94033AqR!e2FeeNv9l11Z5bSatm06cets8OdB9xMoMI2dI67EhNw,https://www.hominiscanidae.org/2019/09/hamilton-de-holanda-quarteto-harmonize.html,exact
2019 - Lucas Santtana - O Céu é Velho Há Muito Tempo,2019,3,"4,6,8",mega.nz,https://mega.nz/#!x59jXYTZ!BhI9Q-4MFMdnZajC719c_p4LBxQT1wU2nVMGBZk79eM,https://www.hominiscanidae.org/2019/12/lucas-santtana-o-ceu-e-velho-ha-muito.html,exact
2019 - Martins - Martins,2019,3,"6,7,9",mega.nz,https://mega.nz/#!EsVGiYqZ!BnT7Oqz1DEbTyqTvfgIvIDAMactWYggOwLKC-GIAL2c,https://www.hominiscanidae.org/2020/02/martins-martins-2019.html,exact
"2019 - Xaga, Ghetto ZN - Asas de Ouro",2019,3,"5,9,11",mega.nz,https://mega.nz/#!FpVTnAwI!nJDExkQb6-EZImZWaGwBgDhCDWNAZlACCnTclsMZdDM,https://www.hominiscanidae.org/2019/06/xaga-asas-de-ouro-2019.html,exact
2020 - Academia da Berlinda - Descompondo o Silêncio,2020,3,"4,5,9",mega.nz,https://mega.nz/file/ww9BlYaS#dN10bjYiNjGJ1hi5WP_2Eb6V2jUbbXvwbGz9Hn4Mefk,https://www.hominiscanidae.org/2020/04/academia-da-berlinda-descompondo-o.html,exact
2020 - Bruno Schiavo - A Vida Só Começou,2020,3,"4,6,10",mega.nz,https://mega.nz/#!BoEUxI5Z!G5yIrvisxfK1x0FExEyT68hReHS8XlXm43v1vNP52_A,https://www.hominiscanidae.org/2020/03/bruno-schiavo-vida-so-comecou-2020.html,exact
2020 - Emanuelle Araújo - Quero Viver Sem Grilo - uma Viagem a Jards Macalé,2020,3,"4,6,7",mega.nz,https://mega.nz/#!JlUDQQLR!DynsaXA3SWURhkf3mkmTnCOB6SlWURXqaJaiw7CeJFI,https://www.hominiscanidae.org/2020/03/emanuelle-araujo-quero-viver-sem-grilo.html,exact
2020 - Letrux - Letrux Aos Prantos,2020,3,"5,7,10",mega.nz,https://mega.nz/#!Ax00HAoK!facIHBB6UQOjPPKMoyBJPh_t5wbKLSXwm_MG5f9qSUI,https://www.hominiscanidae.org/2020/03/letrux-aos-prantos-2020.html,exact
2020 - Lô Borges - Dínamo,2020,3,"5,8,9",mega.nz,https://mega.nz/#!otVxDQ5I!K6GNn6dMqu4XMXGo52CYbq2gB8_W6I7OsRThGdzGbtg,https://www.hominiscanidae.org/2020/03/lo-borges-dinamo-2020.html,exact
2020 - Versu2 Sant - A Trama dos Tambores,2020,3,"5,7,9",mega.nz,https://mega.nz/file/y6BXWBYD#P-Be3pg3E84VTKU-VlvEaaIjKFL82QC5UlOKireEELk,https://www.hominiscanidae.org/2026/05/cajupitanga-trama-2026.html,exact
2021 - Alceu Valença - Sem Pensar No Amanhã,2021,3,"6,7,8",mega.nz,https://mega.nz/file/FKAERb7a#7-xsVpH690VNqn2Y78l-M4XHwYPDO24ixgoLESYHO5I,https://www.hominiscanidae.org/2021/05/alceu-valenca-sem-pensar-no-amanha-2021.html,exact
2021 - Alex Sant'Anna e Quésia - Encruzilhada,2021,3,"5,9,10",mega.nz,https://mega.nz/file/8TxWSayJ#tbQYqxyxA0rZtYiAUDZWz-F5S2Bk3o88Ahph9k39dBo,https://www.hominiscanidae.org/2022/01/alex-santanna-encruzilhada-2022.html,exact
"2021 - Schnneider, BEX, Makalister - Hominis Canidae #131 - Abril",2021,3,"9,11,15",mega.nz,https://mega.nz/file/iNswTSiJ#_tLHdlc16yr601PaFJffdXFPi8-hLZwy4GUAZTCaf8Q,https://www.hominiscanidae.org/2021/04/schnneider-degrade-2018.html,exact
2022 - Apto Vulgar - Sabotagem,2022,3,"6,7,9",mega.nz,https://mega.nz/file/S0E20KTS#sW9KnpczU_UEKBIzB7tXjWgH-Bc28LYtWg3JKqq0w9g,https://www.hominiscanidae.org/2022/04/apto-vulgar-sabotagem-2022.html,exact
2022 - Arthur Nogueira - Brasileiro Profundo,2022,3,"7,8,10",mega.nz,https://mega.nz/file/kfgWgIRY#CwyxYiZSntBb2sn2qGHCreH9bV-wb87Q-TXv7Y2H3sA,https://www.hominiscanidae.org/2022/02/arthur-nogueira-brasileiro-profundo-2022.html,exact
2022 - Bloco do Caos - Os Muros Não Sabem Escutar,2022,3,"7,8,9",mega.nz,https://mega.nz/file/CgtljQCL#DF-yDdbpWUATy9Owin7tsN-HRtPNTrpPHMPPsj1LIa0,https://www.hominiscanidae.org/2023/02/bloco-do-caos-os-muros-nao-sabem.html,exact
2022 - Doralyce Chris Beats Zn Vilãodubeat - Dádiva,2022,3,"3,5,10",mega.nz,https://mega.nz/file/Hxt0GChK#lDDwVMwWzJnT1nasWCKdWkNJ2jDxN6SpxYxVi8poqxs,https://www.hominiscanidae.org/2022/05/doralyce-dadiva-2022.html,exact
2022 - Dormente - Abismo Informação,2022,3,"5,7,9",mega.nz,https://mega.nz/file/mhEDBDCJ#YBrKKp2ZrL8R5StQ_8-vEefQKpIKGlIzA-joc9LkEKo,https://www.hominiscanidae.org/2023/01/dormente-abismo-informacao-2022.html,exact
2022 - Edwin de Paula - Telecorsa,2022,3,"5,8,11",mega.nz,https://mega.nz/file/v8sGXSbL#Dw-GVrJjD2iJUPMhC701gr9fz4MUWwKa0vxOfHex5Ds,https://www.hominiscanidae.org/2022/08/edwin-de-paula-telecorsa-2022.html,exact
2022 - Jean Medeiros - Hominis Canidae #147 - Agosto (2022),2022,3,"6,7,8",mega.nz,https://mega.nz/file/PtEHUASI#ZAXcbz2ck4wo9oNDFanPh5aW8cLjPDHnmPyJj3LIud8,https://www.hominiscanidae.org/2022/09/jean-medeiros-contos-de-terra-e-sol-2022.html,exact
2022 - Jupi77er - RG,2022,3,"3,6,9",mega.nz,https://mega.nz/file/WxUFxLqI#ll9ZxX7MNU5MX9SgkLEKdOwsqNtxcZhixdRh8FEdzE4,https://www.hominiscanidae.org/2022/12/jupi77er-rg-2022.html,exact
2022 - Martiny - Tudo Sob Tranquilo,2022,3,"5,6,7",mega.nz,https://mega.nz/file/z90CRL5T#jBCjLtl_23zrljUyknfM9pM48To_7CPO92BZFlTU3BQ,https://www.hominiscanidae.org/2022/10/martiny-tudo-sob-tranquilo-2022.html,exact
2022 - Mayra Clara Pedro Huff Paula Bunjes - Mvb - Música Vingativa Brasileira,2022,3,"6,7,8",mega.nz,https://mega.nz/file/K0MAmAJQ#GMtUVVJW2mBF5andzyGn0YkUzr1hA6cWzz7XA8LfjeE,https://www.hominiscanidae.org/2023/04/mayra-clara-mvb-musica-vingativa.html,exact
2022 - Molho Negro - ESTRANHO,2022,3,"6,7,9",mega.nz,https://mega.nz/file/3tMl1ZiK#JyGBzAmWVaNSmcX43-yXK3k610tcslMMLHUpLnAuyWE,https://www.hominiscanidae.org/2022/10/molho-negro-estranho-2022.html,exact
2022 - Mukeka Di Rato - Boiada Suicida,2022,3,"10,13,14",mega.nz,https://mega.nz/file/cKQQWJIL#K9qzmW1rtH4IxAUci_hcC3UuqNJicEFNEjzOgJhhuug,https://www.hominiscanidae.org/2023/05/mukeka-di-rato-boiada-suicida-2022.html,exact
2022 - Orquestra Greiosa - Esperanza,2022,3,"3,5,6",mega.nz,https://mega.nz/file/H5kVUZhR#YYez5b6wh4dCpSJQYotrb6AdW1_bDjkFHnL1SVV4mnU,https://www.hominiscanidae.org/2022/11/orquestra-greiosa-esperanza-2022.html,exact
"2022 - Renata Pires - Damas, Espadas & Coroas",2022,3,"5,7,9",mega.nz,https://mega.nz/file/H8cgmRaC#MRw4-Wb5DGN8kFf6KYSdhTeKi4Kj3Gu8Bm_edoDtjn8,https://www.hominiscanidae.org/2022/11/varios-artistas-damas-espadas-coroas.html,exact
2022 - Thunderbird - Pequena Minoria de Vândalos,2022,3,"5,6,7",mega.nz,https://mega.nz/file/rgk0WAhR#lRxPIdF5hvlDrx6SbfxVAvD4DVoUaX5LqkBriAXtjZM,https://www.hominiscanidae.org/2022/07/thunderbird-pequena-minoria-de-vandalos.html,exact
2022 - Victoria Saavedra - Peripécias,2022,3,"4,5,7",mega.nz,https://mega.nz/file/jt0HQSAY#1dDDwZDvFu4KyiDY1Uk4vUyMBE_uZZX701BEMyDoIew,https://www.hominiscanidae.org/2022/05/victoria-saavedra-peripecias-2022.html,exact
2022 - Yung Buda Zemaru Psycho 13 - Zero,2022,3,"11,19,23",mega.nz,https://mega.nz/file/a4lX2BxJ#n94nYzaX2bJb6fnp6YaxuDyGdaY3Z8EM9T83IEj6C6k,https://www.hominiscanidae.org/2022/11/yung-buda-zero-2022.html,exact
2022 - Yuri Gonzaga - Amador,2022,3,"6,7,11",mega.nz,https://mega.nz/file/bhtBDbyJ#Zlxk3_5R8TBwXqtOssE5hbrRktzlyaX2FHj6RCWVjJ0,https://www.hominiscanidae.org/2022/10/yuri-gonzaga-amador-2022.html,exact
2023 - Babi Jaques e Lasserre - Sóis,2023,3,"7,8,10",mega.nz,https://mega.nz/file/UC5nGRCb#2WsUqF_TCQa0g4qZ95SYgxkBadb8jkReWla9i2rRWc4,https://www.hominiscanidae.org/2023/06/babi-jaques-e-lasserre-sois-2023.html,exact
2023 - Banda Del Rey - O Disco,2023,3,"5,6,9",mega.nz,https://mega.nz/file/gaJ3RZBY#z-JKfYM8twxbR-ZWX11ZQNsrDTsAsKIpTljAQi6FDXE,https://www.hominiscanidae.org/2023/08/banda-del-rey-o-disco-2023.html,exact
2023 - Banda Eddie - Carnaval Chanson,2023,3,"3,7,8",mega.nz,https://mega.nz/file/YHwyFDYA#hN_ROtSC5jPuSYyQhZ3vPYJVHeXSvQozmqLIHyGxmQc,https://www.hominiscanidae.org/2023/08/banda-eddie-carnaval-chanson-2023.html,exact
2023 - Billy Saga Siamese - Extraordinário,2023,3,"7,8,9",mega.nz,https://mega.nz/file/hTJFlTSb#7xE7FgoR1YUKp8_185D0S_3IZtD6JJgF7zf9GZ8Ch3I,https://www.hominiscanidae.org/2023/07/billy-saga-extraordinario-2023.html,exact
2023 - Cesar Mc - Ligações Estranhas,2023,3,"5,7,8",mega.nz,https://mega.nz/file/dbJk0aZY#UZlXd--JBOTTQI3HgfA8QTevVMwE-G5V-lKfih7BCCM,https://www.hominiscanidae.org/2023/10/cesar-mc-ligacoes-estranhas-2023.html,exact
2023 - Daniel Kowalski - A Ponte Sobre um Arbusto Improvável,2023,3,"3,5,7",mega.nz,https://mega.nz/file/b4lwkRoD#0KG1EyKOTt2tztiq4G8t9Wv4-d-I3MLeMYRe7Zp1VRQ,https://www.hominiscanidae.org/2023/04/daniel-kowalski-ponte-sobre-um-arbusto.html,exact
2023 - Daniel Kowalski - Hominis Canidae #155 - Abril,2023,3,"12,13,14",mega.nz,https://mega.nz/file/b4lwkRoD#0KG1EyKOTt2tztiq4G8t9Wv4-d-I3MLeMYRe7Zp1VRQ,https://www.hominiscanidae.org/2023/04/daniel-kowalski-ponte-sobre-um-arbusto.html,exact
"2023 - Daniel Kowalski - Músicas de Água e Pedra, Sambaíba",2023,3,"3,5,7",mega.nz,https://mega.nz/file/JPRDGBgQ#-FV7-40vU-pUzZKJFJ_HyRLLIkk-RWVcK73fSLptiZI,https://www.hominiscanidae.org/2023/11/daniel-kowalski-musicas-de-agua-e-pedra.html,exact
2023 - Daniel Peixoto - Tropiqueer,2023,3,"10,11,13",mega.nz,https://mega.nz/file/1ChEiJYR#ZZxAB7Dq9jIQbtNaKreqZGluUpyYAXApYo52TAfrJbk,https://www.hominiscanidae.org/2023/06/daniel-peixoto-tropiqueer-2023.html,exact
